"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"24/02/2020";"1300";"21,9";"22,9";"20,6";"74,0";"80,0";"72,0";"17,0";"18,1";"16,6";"920,9";"921,0";"920,8";"2,8";"79,0";"7,2";"1675,30";"0,0"
"24/02/2020";"1400";"21,2";"22,6";"21,2";"77,0";"78,0";"72,0";"17,0";"18,0";"16,8";"920,9";"920,9";"920,8";"2,5";"115,0";"6,4";"1162,40";"0,0"
"24/02/2020";"1500";"20,4";"21,3";"19,9";"89,0";"90,0";"76,0";"18,5";"18,6";"16,9";"920,5";"920,9";"920,5";"3,1";"120,0";"6,5";"787,40";"3,4"
"24/02/2020";"1600";"21,9";"22,1";"20,1";"83,0";"90,0";"82,0";"18,9";"19,4";"17,8";"919,8";"920,5";"919,8";"2,3";"110,0";"6,5";"1348,10";"0,0"
"24/02/2020";"1700";"24,3";"24,4";"21,6";"74,0";"83,0";"71,0";"19,5";"20,0";"17,9";"918,8";"919,8";"918,7";"3,0";"103,0";"6,9";"2252,20";"0,0"
"24/02/2020";"1800";"25,9";"25,9";"23,6";"70,0";"75,0";"68,0";"20,0";"20,0";"18,0";"917,8";"918,7";"917,8";"2,4";"123,0";"5,8";"2231,60";"0,0"
"24/02/2020";"1900";"24,6";"25,9";"23,9";"71,0";"75,0";"66,0";"18,9";"19,3";"18,1";"917,6";"917,8";"917,5";"2,3";"113,0";"6,3";"1098,40";"0,0"
"24/02/2020";"2000";"23,5";"24,6";"23,5";"73,0";"75,0";"70,0";"18,4";"19,2";"18,2";"917,7";"917,7";"917,5";"3,1";"108,0";"6,3";"658,50";"0,0"
"24/02/2020";"2100";"22,8";"23,5";"22,7";"75,0";"76,0";"73,0";"18,1";"18,5";"18,1";"918,2";"918,3";"917,7";"2,7";"107,0";"5,5";"114,40";"0,0"
"24/02/2020";"2200";"22,2";"22,8";"22,2";"77,0";"78,0";"75,0";"18,1";"18,3";"18,1";"918,7";"918,7";"918,2";"1,8";"106,0";"6,0";"3,10";"0,0"
"24/02/2020";"2300";"21,7";"22,3";"21,7";"81,0";"81,0";"77,0";"18,3";"18,3";"18,0";"919,5";"919,5";"918,7";"2,5";"86,0";"4,6";"";"0,0"
"25/02/2020";"0000";"20,8";"21,7";"20,8";"87,0";"87,0";"81,0";"18,6";"18,7";"18,3";"920,3";"920,3";"919,5";"1,8";"103,0";"4,6";"";"0,6"
"25/02/2020";"0100";"20,7";"20,9";"20,7";"88,0";"88,0";"87,0";"18,7";"18,9";"18,6";"920,7";"920,7";"920,3";"1,4";"89,0";"3,7";"";"0,0"
"25/02/2020";"0200";"20,5";"20,8";"20,5";"91,0";"91,0";"88,0";"18,9";"18,9";"18,7";"920,9";"920,9";"920,7";"1,0";"24,0";"3,4";"";"0,0"
"25/02/2020";"0300";"20,5";"20,7";"20,4";"91,0";"91,0";"91,0";"19,0";"19,1";"18,8";"920,2";"920,9";"920,2";"0,0";"12,0";"2,1";"";"0,2"
"25/02/2020";"0400";"20,4";"20,5";"20,4";"91,0";"91,0";"91,0";"18,9";"19,0";"18,9";"919,9";"920,2";"919,9";"0,5";"82,0";"2,0";"";"0,2"
"25/02/2020";"0500";"20,4";"20,4";"20,3";"91,0";"91,0";"91,0";"18,9";"19,0";"18,8";"919,2";"919,9";"919,2";"0,8";"106,0";"2,4";"";"0,4"
"25/02/2020";"0600";"20,3";"20,4";"20,2";"91,0";"91,0";"91,0";"18,8";"18,9";"18,7";"918,6";"919,2";"918,6";"0,7";"104,0";"1,9";"";"0,2"
"25/02/2020";"0700";"20,3";"20,3";"20,2";"91,0";"91,0";"91,0";"18,7";"18,8";"18,7";"918,5";"918,7";"918,3";"0,8";"99,0";"2,3";"";"0,2"
"25/02/2020";"0800";"20,1";"20,3";"20,1";"91,0";"91,0";"91,0";"18,5";"18,8";"18,5";"918,5";"918,6";"918,2";"1,8";"106,0";"3,8";"";"0,0"
"25/02/2020";"0900";"20,2";"20,2";"20,1";"89,0";"91,0";"89,0";"18,4";"18,6";"18,4";"918,5";"918,5";"918,2";"1,9";"91,0";"5,8";"0,10";"0,2"
"25/02/2020";"1000";"20,4";"20,4";"19,9";"89,0";"90,0";"89,0";"18,6";"18,6";"18,2";"919,0";"919,0";"918,4";"1,9";"100,0";"3,8";"93,20";"0,0"
"25/02/2020";"1100";"21,6";"21,6";"20,4";"86,0";"89,0";"86,0";"19,3";"19,3";"18,6";"919,5";"919,5";"919,0";"1,4";"94,0";"4,0";"439,50";"0,0"
"25/02/2020";"1200";"23,2";"23,3";"21,6";"79,0";"87,0";"79,0";"19,3";"20,0";"18,9";"920,1";"920,1";"919,5";"1,2";"93,0";"4,1";"963,20";"0,2"
"25/02/2020";"1300";"24,7";"24,7";"23,0";"72,0";"81,0";"72,0";"19,3";"20,2";"19,2";"920,0";"920,2";"920,0";"1,5";"50,0";"3,8";"1430,50";"0,0"
"25/02/2020";"1400";"25,6";"25,8";"24,7";"70,0";"75,0";"65,0";"19,8";"20,5";"18,5";"919,7";"920,1";"919,7";"1,6";"40,0";"4,1";"1980,40";"0,0"
"25/02/2020";"1500";"26,3";"26,9";"25,6";"67,0";"73,0";"63,0";"19,8";"21,0";"18,7";"919,3";"919,7";"919,3";"1,1";"22,0";"4,5";"2478,40";"0,0"
"25/02/2020";"1600";"28,8";"28,8";"26,3";"63,0";"71,0";"59,0";"21,1";"21,7";"18,6";"918,5";"919,3";"918,5";"1,6";"353,0";"4,1";"2901,80";"0,0"
"25/02/2020";"1700";"27,6";"28,9";"27,0";"62,0";"67,0";"55,0";"19,6";"20,9";"18,3";"917,4";"918,4";"917,4";"2,1";"323,0";"4,4";"2431,50";"0,0"
"25/02/2020";"1800";"27,1";"29,2";"25,9";"72,0";"78,0";"57,0";"21,6";"22,1";"18,5";"916,5";"917,3";"916,5";"1,0";"225,0";"4,3";"1627,10";"0,0"
"25/02/2020";"1900";"27,7";"28,6";"26,5";"60,0";"73,0";"56,0";"19,2";"21,4";"18,4";"915,9";"916,5";"915,9";"1,3";"322,0";"4,6";"1840,80";"0,0"
"25/02/2020";"2000";"26,1";"27,7";"24,9";"72,0";"76,0";"59,0";"20,7";"21,4";"18,9";"915,6";"915,9";"915,6";"1,0";"352,0";"5,3";"609,30";"0,0"
"25/02/2020";"2100";"24,1";"26,1";"24,1";"77,0";"77,0";"69,0";"19,8";"20,8";"19,8";"915,8";"915,8";"915,4";"1,5";"318,0";"3,3";"246,80";"0,0"
"25/02/2020";"2200";"23,5";"24,1";"23,3";"78,0";"80,0";"75,0";"19,4";"19,9";"19,2";"916,2";"916,2";"915,8";"0,8";"302,0";"4,0";"13,00";"0,0"
"25/02/2020";"2300";"24,2";"24,4";"23,5";"74,0";"78,0";"74,0";"19,4";"19,6";"19,3";"916,5";"916,5";"916,2";"0,9";"202,0";"2,0";"";"0,0"
"26/02/2020";"0000";"23,9";"24,4";"23,9";"79,0";"79,0";"73,0";"20,1";"20,1";"19,1";"917,6";"917,6";"916,5";"0,1";"141,0";"1,2";"";"0,0"
"26/02/2020";"0100";"22,7";"23,9";"22,7";"85,0";"85,0";"79,0";"20,0";"20,2";"19,8";"917,8";"918,0";"917,6";"0,8";"36,0";"2,7";"";"0,0"
"26/02/2020";"0200";"23,0";"23,0";"22,3";"84,0";"87,0";"84,0";"20,2";"20,4";"20,0";"917,6";"918,0";"917,6";"0,5";"81,0";"2,3";"";"0,0"
"26/02/2020";"0300";"22,2";"23,0";"22,0";"87,0";"88,0";"84,0";"19,9";"20,3";"19,8";"917,5";"917,6";"917,3";"0,0";"57,0";"1,8";"";"0,0"
"26/02/2020";"0400";"21,8";"22,4";"21,8";"88,0";"89,0";"87,0";"19,8";"20,2";"19,7";"917,3";"917,4";"917,2";"0,0";"335,0";"1,0";"";"0,0"
"26/02/2020";"0500";"21,9";"22,0";"21,7";"89,0";"89,0";"88,0";"19,9";"20,1";"19,7";"916,7";"917,3";"916,7";"0,2";"114,0";"0,9";"";"0,0"
"26/02/2020";"0600";"21,8";"22,0";"21,4";"88,0";"90,0";"88,0";"19,8";"20,1";"19,6";"916,5";"916,7";"916,5";"0,1";"188,0";"1,0";"";"0,0"
"26/02/2020";"0700";"21,4";"21,8";"21,4";"89,0";"89,0";"88,0";"19,4";"19,9";"19,4";"916,2";"916,5";"916,2";"0,4";"29,0";"0,9";"";"0,0"
"26/02/2020";"0800";"21,6";"21,7";"21,4";"89,0";"89,0";"88,0";"19,7";"19,7";"19,4";"916,2";"916,4";"916,2";"0,0";"343,0";"0,9";"";"0,0"
"26/02/2020";"0900";"21,2";"21,6";"21,1";"91,0";"91,0";"89,0";"19,6";"19,8";"19,5";"916,5";"916,5";"916,2";"0,1";"318,0";"0,9";"";"0,0"
"26/02/2020";"1000";"22,6";"22,6";"21,2";"90,0";"91,0";"90,0";"20,9";"21,0";"19,6";"917,5";"917,5";"916,5";"1,4";"293,0";"2,5";"183,70";"0,2"
"26/02/2020";"1100";"20,4";"23,9";"20,4";"86,0";"90,0";"81,0";"18,1";"21,3";"18,1";"917,9";"918,1";"917,3";"3,2";"276,0";"5,9";"630,10";"5,4"
"26/02/2020";"1200";"21,2";"21,2";"20,2";"91,0";"91,0";"86,0";"19,7";"19,7";"18,1";"917,8";"917,9";"917,6";"0,3";"307,0";"5,8";"256,80";"2,8"
"26/02/2020";"1300";"26,0";"26,1";"21,2";"70,0";"91,0";"68,0";"20,0";"20,8";"18,6";"917,7";"917,9";"917,7";"1,5";"297,0";"3,0";"2392,40";"0,0"
"26/02/2020";"1400";"27,8";"28,0";"25,9";"65,0";"74,0";"64,0";"20,7";"21,8";"19,2";"916,9";"917,7";"916,9";"1,6";"341,0";"4,9";"3379,20";"0,0"
"26/02/2020";"1500";"27,5";"29,2";"27,1";"71,0";"73,0";"62,0";"21,7";"22,5";"20,1";"916,1";"916,9";"916,1";"1,9";"352,0";"5,6";"2966,80";"0,0"
"26/02/2020";"1600";"24,9";"29,0";"24,9";"72,0";"73,0";"62,0";"19,5";"22,2";"19,4";"915,5";"916,1";"915,3";"4,8";"325,0";"12,6";"1466,50";"0,0"
"26/02/2020";"1700";"24,6";"24,9";"22,6";"76,0";"85,0";"71,0";"20,0";"21,2";"18,8";"914,9";"915,8";"914,9";"1,3";"277,0";"12,6";"882,00";"0,4"
"26/02/2020";"1800";"25,5";"25,7";"24,6";"72,0";"79,0";"70,0";"20,2";"21,1";"19,5";"914,4";"914,9";"914,4";"3,1";"282,0";"7,3";"1487,30";"0,0"
"26/02/2020";"1900";"24,9";"27,1";"24,9";"70,0";"75,0";"64,0";"19,0";"20,9";"18,8";"914,1";"914,5";"914,1";"2,9";"295,0";"6,6";"1704,60";"0,0"
"26/02/2020";"2000";"24,6";"24,9";"24,0";"74,0";"79,0";"70,0";"19,7";"20,3";"18,8";"914,2";"914,3";"914,1";"1,5";"301,0";"6,6";"537,40";"0,0"
"26/02/2020";"2100";"23,1";"24,7";"23,1";"80,0";"82,0";"71,0";"19,5";"20,3";"19,0";"914,9";"914,9";"914,2";"0,5";"334,0";"3,2";"238,20";"0,0"
"26/02/2020";"2200";"22,6";"23,1";"22,1";"81,0";"84,0";"79,0";"19,2";"19,6";"19,0";"915,3";"915,3";"914,9";"0,6";"343,0";"2,1";"8,70";"0,0"
"26/02/2020";"2300";"22,8";"22,8";"22,3";"77,0";"83,0";"77,0";"18,6";"19,4";"18,6";"916,0";"916,0";"915,3";"1,5";"274,0";"2,9";"";"0,0"
"27/02/2020";"0000";"22,4";"23,0";"22,4";"79,0";"79,0";"75,0";"18,6";"18,8";"18,3";"916,5";"916,5";"916,0";"1,1";"298,0";"4,0";"";"0,0"
"27/02/2020";"0100";"22,3";"22,4";"21,8";"81,0";"84,0";"79,0";"19,0";"19,1";"18,6";"916,9";"916,9";"916,5";"1,0";"253,0";"2,5";"";"0,0"
"27/02/2020";"0200";"21,4";"22,7";"21,2";"86,0";"88,0";"80,0";"19,1";"19,3";"18,8";"917,0";"917,1";"916,9";"0,9";"328,0";"1,5";"";"0,0"
"27/02/2020";"0300";"21,4";"21,6";"21,2";"89,0";"89,0";"86,0";"19,5";"19,6";"19,0";"916,9";"917,1";"916,8";"1,4";"287,0";"2,2";"";"0,0"
"27/02/2020";"0400";"21,6";"21,7";"21,3";"89,0";"89,0";"88,0";"19,6";"19,8";"19,5";"916,8";"916,9";"916,8";"1,0";"302,0";"2,3";"";"0,0"
"27/02/2020";"0500";"20,2";"21,8";"20,1";"89,0";"89,0";"82,0";"18,3";"19,8";"17,9";"916,5";"917,1";"916,5";"1,5";"185,0";"6,0";"";"0,4"
"27/02/2020";"0600";"19,7";"20,2";"19,6";"91,0";"91,0";"89,0";"18,1";"18,3";"18,0";"915,8";"916,5";"915,8";"0,1";"15,0";"5,5";"";"0,2"
"27/02/2020";"0700";"19,5";"19,7";"19,5";"91,0";"91,0";"91,0";"18,1";"18,2";"18,0";"915,5";"915,8";"915,4";"1,0";"333,0";"2,0";"";"0,0"
"27/02/2020";"0800";"19,8";"19,9";"19,5";"92,0";"92,0";"91,0";"18,4";"18,5";"18,1";"915,0";"915,5";"915,0";"0,2";"44,0";"2,4";"";"0,2"
"27/02/2020";"0900";"20,0";"20,0";"19,8";"92,0";"92,0";"92,0";"18,6";"18,6";"18,4";"915,0";"915,2";"914,9";"0,4";"112,0";"1,8";"";"0,0"
"27/02/2020";"1000";"20,3";"20,3";"19,8";"92,0";"92,0";"92,0";"18,9";"18,9";"18,4";"915,4";"915,4";"915,0";"0,0";"140,0";"1,5";"68,10";"0,2"
"27/02/2020";"1100";"22,5";"22,5";"20,3";"83,0";"92,0";"83,0";"19,4";"20,5";"18,9";"916,1";"916,1";"915,4";"0,1";"31,0";"1,3";"697,00";"0,0"
"27/02/2020";"1200";"24,0";"24,2";"22,3";"74,0";"86,0";"73,0";"19,1";"20,0";"18,7";"916,8";"916,8";"916,1";"0,6";"360,0";"2,4";"1547,10";"0,0"
"27/02/2020";"1300";"24,7";"25,2";"24,0";"72,0";"79,0";"69,0";"19,4";"20,5";"18,9";"917,1";"917,2";"916,8";"0,8";"328,0";"3,2";"1694,90";"0,0"
"27/02/2020";"1400";"27,2";"27,5";"24,7";"64,0";"74,0";"61,0";"19,8";"21,1";"18,6";"917,0";"917,2";"917,0";"1,9";"297,0";"4,2";"3089,40";"0,0"
"27/02/2020";"1500";"29,0";"29,0";"27,2";"62,0";"66,0";"57,0";"21,0";"21,1";"18,5";"916,7";"917,0";"916,7";"2,4";"271,0";"6,1";"3226,70";"0,0"
"27/02/2020";"1600";"28,2";"29,1";"27,0";"57,0";"66,0";"53,0";"18,9";"20,8";"18,2";"915,6";"916,7";"915,6";"2,1";"289,0";"6,3";"2510,50";"0,0"
"27/02/2020";"1700";"27,4";"30,1";"27,2";"62,0";"63,0";"51,0";"19,6";"20,6";"18,0";"914,7";"915,6";"914,7";"2,3";"279,0";"8,6";"2519,50";"0,0"
"27/02/2020";"1800";"29,5";"29,9";"27,4";"52,0";"64,0";"50,0";"18,5";"20,2";"18,3";"914,2";"914,7";"914,2";"1,9";"285,0";"6,3";"3041,60";"0,0"
"27/02/2020";"1900";"26,8";"29,9";"26,6";"65,0";"69,0";"49,0";"19,7";"20,2";"17,9";"913,9";"914,2";"913,9";"1,2";"342,0";"5,7";"1632,00";"0,0"
"27/02/2020";"2000";"28,9";"29,2";"26,6";"58,0";"70,0";"52,0";"19,6";"21,3";"18,0";"913,9";"914,0";"913,6";"1,6";"294,0";"4,9";"1177,10";"0,0"
"27/02/2020";"2100";"25,6";"28,8";"25,6";"70,0";"70,0";"54,0";"19,7";"19,9";"18,2";"914,6";"914,7";"913,9";"1,2";"318,0";"4,7";"435,30";"0,0"
"27/02/2020";"2200";"24,9";"25,6";"24,6";"72,0";"72,0";"68,0";"19,4";"19,5";"18,6";"915,5";"915,5";"914,6";"2,4";"23,0";"4,7";"15,40";"0,0"
"27/02/2020";"2300";"23,0";"24,9";"23,0";"78,0";"78,0";"72,0";"19,0";"19,7";"18,7";"916,0";"916,0";"915,5";"1,7";"30,0";"4,7";"";"0,0"
"28/02/2020";"0000";"23,0";"23,3";"22,7";"79,0";"81,0";"77,0";"19,1";"19,3";"18,8";"916,9";"916,9";"916,0";"0,4";"56,0";"3,3";"";"0,0"
"28/02/2020";"0100";"22,4";"23,0";"21,8";"89,0";"89,0";"78,0";"20,4";"20,4";"19,0";"917,5";"917,5";"916,9";"0,4";"195,0";"2,3";"";"0,4"
"28/02/2020";"0200";"22,4";"22,5";"22,3";"90,0";"90,0";"88,0";"20,6";"20,8";"20,4";"917,6";"917,8";"917,5";"0,3";"43,0";"1,4";"";"0,0"
"28/02/2020";"0300";"21,6";"22,4";"21,6";"91,0";"91,0";"90,0";"20,1";"20,6";"20,0";"917,7";"917,8";"917,5";"1,6";"151,0";"3,7";"";"8,0"
"28/02/2020";"0400";"20,9";"21,6";"20,7";"92,0";"92,0";"91,0";"19,5";"20,1";"19,4";"917,8";"918,4";"917,7";"0,6";"199,0";"7,0";"";"19,0"
"28/02/2020";"0500";"21,1";"21,1";"20,8";"92,0";"92,0";"92,0";"19,8";"19,8";"19,5";"917,4";"917,8";"917,4";"1,1";"101,0";"2,2";"";"0,2"
"28/02/2020";"0600";"20,7";"21,2";"20,6";"92,0";"92,0";"92,0";"19,3";"19,9";"19,3";"917,1";"917,4";"917,0";"0,5";"311,0";"2,2";"";"0,0"
"28/02/2020";"0700";"20,4";"20,7";"20,3";"92,0";"92,0";"92,0";"19,1";"19,3";"19,0";"917,4";"917,4";"917,1";"0,3";"349,0";"1,5";"";"0,0"
"28/02/2020";"0800";"20,1";"20,4";"20,1";"92,0";"92,0";"92,0";"18,8";"19,1";"18,8";"917,6";"917,6";"917,4";"0,4";"339,0";"2,0";"";"0,0"
"28/02/2020";"0900";"20,2";"20,3";"20,0";"92,0";"92,0";"92,0";"18,9";"19,0";"18,8";"918,2";"918,2";"917,6";"1,5";"101,0";"3,5";"";"0,0"
"28/02/2020";"1000";"20,3";"20,4";"20,1";"90,0";"92,0";"90,0";"18,6";"18,9";"18,6";"919,0";"919,0";"918,2";"2,2";"94,0";"5,2";"93,50";"0,0"
"28/02/2020";"1100";"21,4";"21,5";"20,2";"90,0";"91,0";"89,0";"19,7";"19,7";"18,6";"919,5";"919,5";"918,9";"0,9";"76,0";"5,2";"455,50";"0,2"
"28/02/2020";"1200";"22,1";"22,1";"21,3";"88,0";"90,0";"87,0";"19,9";"20,0";"19,3";"920,3";"920,3";"919,5";"1,0";"70,0";"3,2";"632,50";"0,0"
"28/02/2020";"1300";"21,7";"22,3";"21,3";"88,0";"89,0";"84,0";"19,7";"20,0";"18,8";"920,5";"920,5";"920,2";"1,1";"104,0";"4,6";"812,50";"0,8"
"28/02/2020";"1400";"23,4";"23,4";"21,7";"85,0";"89,0";"83,0";"20,7";"20,9";"19,7";"920,4";"920,6";"920,4";"0,9";"118,0";"3,8";"1387,90";"0,0"
"28/02/2020";"1500";"23,1";"23,4";"22,5";"88,0";"88,0";"81,0";"21,1";"21,1";"19,5";"919,9";"920,4";"919,9";"1,4";"148,0";"2,6";"843,60";"1,2"
"28/02/2020";"1600";"23,1";"23,8";"23,1";"85,0";"88,0";"85,0";"20,6";"21,5";"20,5";"919,5";"919,9";"919,4";"0,5";"103,0";"2,4";"983,10";"0,4"
"28/02/2020";"1700";"22,2";"23,1";"22,1";"88,0";"89,0";"85,0";"20,2";"20,6";"19,9";"919,2";"919,5";"919,0";"1,6";"147,0";"3,3";"408,50";"0,2"
"28/02/2020";"1800";"21,4";"22,3";"21,4";"90,0";"90,0";"88,0";"19,6";"20,4";"19,6";"918,7";"919,2";"918,7";"3,2";"86,0";"6,6";"484,20";"0,8"
"28/02/2020";"1900";"22,0";"22,2";"21,3";"88,0";"91,0";"87,0";"19,9";"20,5";"19,6";"918,5";"918,8";"918,5";"2,2";"92,0";"6,6";"636,40";"0,4"
"28/02/2020";"2000";"21,9";"22,4";"21,9";"87,0";"89,0";"86,0";"19,6";"20,2";"19,5";"918,5";"918,6";"918,4";"1,9";"99,0";"4,5";"465,10";"0,0"
"28/02/2020";"2100";"21,5";"21,9";"21,5";"86,0";"87,0";"86,0";"19,1";"19,6";"19,1";"918,6";"918,6";"918,3";"1,8";"85,0";"5,5";"153,00";"0,0"
"28/02/2020";"2200";"21,2";"21,7";"21,0";"89,0";"90,0";"85,0";"19,2";"19,4";"19,0";"919,1";"919,1";"918,6";"1,7";"83,0";"5,3";"13,10";"0,0"
"28/02/2020";"2300";"21,0";"21,5";"21,0";"87,0";"89,0";"86,0";"18,8";"19,4";"18,8";"920,1";"920,1";"919,1";"2,2";"97,0";"5,6";"";"0,0"
"29/02/2020";"0000";"20,6";"21,1";"20,6";"90,0";"90,0";"87,0";"18,8";"18,9";"18,7";"920,4";"920,5";"920,1";"1,7";"88,0";"4,6";"";"0,4"
"29/02/2020";"0100";"20,6";"20,7";"20,5";"89,0";"90,0";"89,0";"18,7";"18,9";"18,7";"920,5";"920,6";"920,4";"2,6";"112,0";"5,8";"";"0,0"
"29/02/2020";"0200";"20,5";"20,6";"20,4";"89,0";"89,0";"89,0";"18,6";"18,7";"18,6";"920,1";"920,5";"920,1";"2,2";"110,0";"5,3";"";"0,2"
"29/02/2020";"0300";"20,6";"20,8";"20,4";"88,0";"89,0";"87,0";"18,5";"18,6";"18,3";"920,3";"920,3";"920,0";"1,4";"98,0";"4,0";"";"0,6"
"29/02/2020";"0400";"20,3";"20,6";"20,0";"90,0";"90,0";"88,0";"18,7";"18,7";"18,2";"920,4";"920,4";"920,3";"0,3";"107,0";"2,9";"";"0,2"
"29/02/2020";"0500";"20,3";"20,4";"20,2";"91,0";"91,0";"90,0";"18,7";"18,8";"18,7";"920,2";"920,4";"920,2";"0,6";"213,0";"1,5";"";"0,0"
"29/02/2020";"0600";"20,5";"20,5";"20,2";"91,0";"91,0";"91,0";"19,0";"19,0";"18,7";"919,9";"920,2";"919,9";"0,2";"161,0";"1,5";"";"0,4"
"29/02/2020";"0700";"20,2";"20,5";"20,1";"92,0";"92,0";"91,0";"18,8";"19,1";"18,7";"920,1";"920,4";"919,9";"0,6";"115,0";"2,1";"0,20";"5,8"
"29/02/2020";"0800";"19,8";"20,2";"19,7";"92,0";"92,0";"92,0";"18,4";"18,8";"18,4";"919,8";"920,1";"919,7";"0,2";"79,0";"2,8";"";"4,4"
"29/02/2020";"0900";"19,8";"19,9";"19,7";"92,0";"92,0";"92,0";"18,5";"18,6";"18,4";"919,6";"919,8";"919,1";"0,1";"154,0";"2,9";"";"0,4"
"29/02/2020";"1000";"20,0";"20,1";"19,7";"92,0";"92,0";"92,0";"18,7";"18,8";"18,4";"919,7";"919,7";"919,5";"0,7";"35,0";"1,6";"64,70";"0,2"
"29/02/2020";"1100";"20,6";"20,6";"20,0";"92,0";"92,0";"92,0";"19,3";"19,3";"18,7";"920,2";"920,2";"919,7";"1,6";"63,0";"3,3";"310,40";"0,0"
"29/02/2020";"1200";"21,2";"21,3";"20,6";"90,0";"92,0";"90,0";"19,5";"19,8";"19,3";"920,4";"920,4";"920,1";"1,6";"60,0";"4,1";"552,70";"0,0"
"29/02/2020";"1300";"22,2";"22,4";"21,2";"86,0";"90,0";"86,0";"19,8";"20,2";"19,4";"920,5";"920,6";"920,3";"1,4";"42,0";"4,3";"711,40";"0,0"
"29/02/2020";"1400";"22,7";"22,8";"21,9";"88,0";"89,0";"86,0";"20,6";"20,7";"19,6";"920,6";"920,8";"920,5";"1,4";"117,0";"3,0";"852,60";"0,8"
"29/02/2020";"1500";"22,3";"23,0";"22,2";"88,0";"89,0";"83,0";"20,2";"20,9";"19,7";"920,6";"920,7";"920,6";"1,0";"100,0";"4,6";"767,70";"0,8"
"29/02/2020";"1600";"23,4";"23,4";"22,3";"85,0";"89,0";"84,0";"20,6";"20,8";"20,1";"919,4";"920,6";"919,4";"0,2";"97,0";"2,8";"782,80";"0,6"
"29/02/2020";"1700";"24,1";"24,4";"23,3";"80,0";"86,0";"75,0";"20,5";"21,6";"19,3";"919,0";"919,4";"919,0";"0,0";"309,0";"1,6";"1299,70";"0,0"
"29/02/2020";"1800";"22,3";"24,2";"22,3";"87,0";"87,0";"78,0";"20,1";"21,0";"19,8";"918,6";"919,0";"918,5";"0,8";"231,0";"1,9";"490,90";"2,0"
"29/02/2020";"1900";"22,3";"22,4";"22,0";"88,0";"90,0";"87,0";"20,3";"20,7";"20,0";"918,4";"918,6";"918,4";"0,7";"51,0";"2,3";"453,10";"0,2"
"29/02/2020";"2000";"21,8";"22,8";"21,8";"87,0";"88,0";"81,0";"19,6";"20,3";"19,4";"918,8";"918,8";"918,4";"1,6";"44,0";"4,1";"644,90";"0,0"
"29/02/2020";"2100";"20,6";"21,8";"20,6";"90,0";"90,0";"87,0";"19,0";"19,7";"18,7";"918,8";"918,8";"918,6";"0,3";"29,0";"4,8";"169,50";"0,0"
"29/02/2020";"2200";"20,4";"20,7";"20,4";"91,0";"91,0";"90,0";"18,9";"19,1";"18,9";"919,2";"919,2";"918,8";"0,4";"35,0";"1,7";"9,90";"0,0"
"29/02/2020";"2300";"20,4";"20,5";"20,3";"91,0";"91,0";"91,0";"18,9";"19,1";"18,9";"919,3";"919,3";"919,1";"1,1";"116,0";"2,9";"";"0,0"
"01/03/2020";"0000";"20,1";"20,4";"20,1";"91,0";"91,0";"90,0";"18,6";"18,9";"18,6";"919,7";"919,7";"919,3";"0,2";"48,0";"2,5";"";"0,0"
"01/03/2020";"0100";"20,1";"20,2";"20,0";"91,0";"91,0";"91,0";"18,6";"18,8";"18,6";"919,4";"919,7";"919,4";"0,0";"8,0";"1,1";"";"0,0"
"01/03/2020";"0200";"19,8";"20,2";"19,7";"92,0";"92,0";"91,0";"18,5";"18,7";"18,3";"919,6";"919,7";"919,4";"0,2";"357,0";"1,3";"";"0,0"
"01/03/2020";"0300";"19,8";"20,1";"19,7";"92,0";"92,0";"92,0";"18,5";"18,7";"18,4";"919,6";"919,7";"919,6";"0,7";"30,0";"1,6";"";"0,0"
"01/03/2020";"0400";"19,9";"20,0";"19,7";"92,0";"92,0";"92,0";"18,5";"18,6";"18,4";"919,1";"919,6";"919,1";"0,1";"110,0";"1,9";"";"0,0"
"01/03/2020";"0500";"19,7";"20,0";"19,6";"92,0";"92,0";"92,0";"18,3";"18,6";"18,3";"918,6";"919,1";"918,6";"0,1";"148,0";"1,5";"";"0,0"
"01/03/2020";"0600";"19,6";"19,7";"19,3";"92,0";"92,0";"92,0";"18,3";"18,3";"17,9";"918,1";"918,6";"918,1";"0,2";"90,0";"1,0";"";"0,0"
"01/03/2020";"0700";"19,1";"19,6";"19,1";"92,0";"92,0";"92,0";"17,8";"18,3";"17,8";"918,1";"918,1";"918,0";"0,0";"143,0";"1,2";"";"0,0"
"01/03/2020";"0800";"19,2";"19,3";"19,0";"92,0";"92,0";"92,0";"17,9";"18,0";"17,8";"918,2";"918,2";"918,0";"0,4";"170,0";"1,2";"";"0,0"
"01/03/2020";"0900";"19,3";"19,3";"19,1";"92,0";"92,0";"92,0";"18,0";"18,0";"17,8";"918,8";"918,8";"918,1";"0,1";"109,0";"1,1";"";"0,0"
